Date,Close Ratio,High Ratio,Low Ratio,Twitter
2013-07-18,0.9966536530953709,0.9930284439486894,1.0036252091466815,0
2013-07-17,1.0,0.9983314794215795,1.0097330367074528,0
2013-07-16,1.0072992700729928,0.999438517686693,1.0078607523863,0
2013-07-15,0.9963565022421524,0.9882286995515694,1.0022421524663676,0
2013-07-12,0.9980490523968785,0.9910813823857302,1.0008361204013376,0
