Date,Close Ratio,High Ratio,Low Ratio
2013-07-18,0.9786915887850467,0.9764485981308412,1.0007476635514019
2013-07-17,1.0106181266590821,0.9973454683352294,1.0155479711793705
2013-07-16,0.9973474801061007,0.9856006062902615,1.01364153088291
2013-07-15,1.0134978789047435,0.9892016968762051,1.0192826841496336
2013-07-12,1.0066045066045066,0.9926184926184927,1.0073815073815073
