Date,Close Ratio,High Ratio,Low Ratio
2013-07-18,0.9921612541993281,0.9860022396416573,1.0047592385218365
2013-07-17,0.9834892680242157,0.9766097963676389,1.0013758943313154
2013-07-16,1.0072202166064983,0.9986114968064428,1.0116634268258817
2013-07-15,1.014301738642737,0.9977565900168256,1.015703869882221
2013-07-12,1.0025295109612142,0.9915682967959528,1.0042158516020236
