Date,Close Ratio,High Ratio,Low Ratio
2013-07-18,0.9962619410217362,0.9936083806359316,1.0034380912824772
2013-07-17,1.0014195950663254,0.9965557365603911,1.0058645566674425
2013-07-16,1.0086279658632655,0.9944902935384039,1.0098236893932289
2013-07-15,1.005717512529117,0.9995058939789653,1.0151761135032116
2013-07-12,0.997334268677657,0.9900853501695313,1.005004092131416
